  Max Value: 3.419274, Column: SRR16005345  Second Max Value: 1.907983, Column: SRR16005344
  Max Value: 1.287639, Column: SRR18603952  Second Max Value: 0.938926, Column: SRR15300720
  Max Value: 1.674486, Column: SRR16005344  Second Max Value: 1.483970, Column: SRR12886446
  Max Value: 2.803923, Column: SRR16005344  Second Max Value: 2.604598, Column: SRR16005345
  Max Value: 1.443301, Column: SRR18603952  Second Max Value: 1.418002, Column: SRR18603955
  Max Value: 1.739773, Column: SRR16005347  Second Max Value: 1.646416, Column: SRR16005346
  Max Value: 4.007747, Column: SRR16005345  Second Max Value: 3.027288, Column: SRR16005343
  Max Value: 1.222208, Column: SRR16005345  Second Max Value: 1.151910, Column: SRR12886446
  Max Value: 3.280854, Column: SRR16005344  Second Max Value: 3.120960, Column: SRR16005346
  Max Value: 2.051917, Column: SRR16005344  Second Max Value: 1.725249, Column: SRR16005346
  Max Value: 1.510309, Column: SRR15291904  Second Max Value: 0.882110, Column: SRR16005344
  Max Value: 1.150350, Column: SRR11657439  Second Max Value: 0.603969, Column: SRR16005344
  Max Value: 1.599872, Column: SRR2777584  Second Max Value: 1.114531, Column: SRR18603955
  Max Value: 4.273059, Column: SRR15291905  Second Max Value: 3.700081, Column: SRR12886434
  Max Value: 1.445301, Column: SRR15291904  Second Max Value: 1.328794, Column: SRR14740613
  Max Value: 3.959404, Column: SRR16005345  Second Max Value: 3.760024, Column: SRR16005344
  Max Value: 1.018081, Column: SRR12886432  Second Max Value: 0.121374, Column: SRR12886435
  Max Value: 3.542409, Column: SRR15300721  Second Max Value: 3.540091, Column: SRR15300722
  Max Value: 3.829687, Column: SRR3109708  Second Max Value: 0.932104, Column: SRR16005344
  Max Value: 2.255770, Column: SRR12886446  Second Max Value: 1.591514, Column: SRR12886432
  Max Value: 3.490624, Column: SRR12886446  Second Max Value: 1.866558, Column: SRR15291904
  Max Value: 1.283817, Column: SRR11657438  Second Max Value: 0.492354, Column: SRR12886435
  Max Value: 3.730480, Column: SRR12886446  Second Max Value: 1.474286, Column: SRR11657438
  Max Value: 2.686651, Column: SRR16005344  Second Max Value: 2.579018, Column: SRR16005345
  Max Value: 1.060162, Column: SRR15291899  Second Max Value: 0.746132, Column: SRR12886432
  Max Value: 1.553012, Column: SRR15291904  Second Max Value: 1.515983, Column: SRR12886446
  Max Value: 2.321970, Column: SRR16005344  Second Max Value: 1.570027, Column: SRR16005345
  Max Value: 2.362710, Column: SRR16005344  Second Max Value: 1.200374, Column: SRR16005345
  Max Value: 2.542173, Column: SRR16005344  Second Max Value: 0.938432, Column: SRR16005345
  Max Value: 1.315128, Column: SRR16005345  Second Max Value: 0.490673, Column: SRR16005344
  Max Value: 1.050583, Column: SRR16005346  Second Max Value: 0.464714, Column: SRR16005344
  Max Value: 2.198380, Column: SRR2777520  Second Max Value: 1.580887, Column: SRR2777522
  Max Value: 3.192201, Column: SRR18603955  Second Max Value: 2.501387, Column: SRR18603952
  Max Value: 1.052146, Column: SRR18603952  Second Max Value: 0.462491, Column: SRR16005345
